"=""Burden Id""","=""Type""","=""Country""","=""ISO3""","=""Region""","=""Name""","=""Year""","=""Measure""","=""Metric""","=""Sex""","=""REI Name""","=""Cause Name""","=""Age Group Name""","=""Burden Mean""","=""Burden Mean Rounded""","=""Burden Upper""","=""Burden Lower""","=""Pollutant""","=""Pollutant Name""","=""Region Name""","=""Measure Name""","=""Metric Name"""
1314474,"=""country""","=""Benin""","=""BEN""","=""country""","=""Benin""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.8""","=""1.8""","=""9.9""","=""-1.39""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1314501,"=""country""","=""Benin""","=""BEN""","=""country""","=""Benin""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.36""","=""1.36""","=""7.34""","=""-0.988""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1315672,"=""country""","=""Bermuda""","=""BMU""","=""country""","=""Bermuda""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.05""","=""0.05""","=""0""","=""0""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1315690,"=""country""","=""Bermuda""","=""BMU""","=""country""","=""Bermuda""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.0612""","=""0.0612""","=""0""","=""0""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1315708,"=""country""","=""Bermuda""","=""BMU""","=""country""","=""Bermuda""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""26.1""","=""26.1""","=""132""","=""-26.5""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1315726,"=""country""","=""Bermuda""","=""BMU""","=""country""","=""Bermuda""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""24.7""","=""24.7""","=""116""","=""-26.2""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1310781,"=""country""","=""Bhutan""","=""BTN""","=""country""","=""Bhutan""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.493""","=""0.493""","=""5.35""","=""-0.309""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1310805,"=""country""","=""Bhutan""","=""BTN""","=""country""","=""Bhutan""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.574""","=""0.574""","=""5.73""","=""-0.41""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1310829,"=""country""","=""Bhutan""","=""BTN""","=""country""","=""Bhutan""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.64""","=""0.64""","=""5.51""","=""-0.5""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1310853,"=""country""","=""Bhutan""","=""BTN""","=""country""","=""Bhutan""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.413""","=""0.413""","=""3.93""","=""-0.301""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1304733,"=""country""","=""Bolivia (Plurinational State of)""","=""BOL""","=""country""","=""Bolivia (Plurinational State of)""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""35.4""","=""35.4""","=""137""","=""-28.6""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1304757,"=""country""","=""Bolivia (Plurinational State of)""","=""BOL""","=""country""","=""Bolivia (Plurinational State of)""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""25.2""","=""25.2""","=""99.8""","=""-20.7""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1304781,"=""country""","=""Bolivia (Plurinational State of)""","=""BOL""","=""country""","=""Bolivia (Plurinational State of)""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""16.6""","=""16.6""","=""66""","=""-13.5""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1304805,"=""country""","=""Bolivia (Plurinational State of)""","=""BOL""","=""country""","=""Bolivia (Plurinational State of)""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""16""","=""16""","=""62""","=""-12.3""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1299417,"=""country""","=""Bosnia and Herzegovina""","=""BIH""","=""country""","=""Bosnia and Herzegovina""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""6.18""","=""6.18""","=""39.6""","=""-5.39""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1299441,"=""country""","=""Bosnia and Herzegovina""","=""BIH""","=""country""","=""Bosnia and Herzegovina""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""5.99""","=""5.99""","=""38.6""","=""-5.45""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1299465,"=""country""","=""Bosnia and Herzegovina""","=""BIH""","=""country""","=""Bosnia and Herzegovina""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""4.35""","=""4.35""","=""33.8""","=""-3.79""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1299489,"=""country""","=""Bosnia and Herzegovina""","=""BIH""","=""country""","=""Bosnia and Herzegovina""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""4.72""","=""4.72""","=""35.3""","=""-4.2""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1314528,"=""country""","=""Botswana""","=""BWA""","=""country""","=""Botswana""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.728""","=""0.728""","=""5.81""","=""-0.701""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1314555,"=""country""","=""Botswana""","=""BWA""","=""country""","=""Botswana""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.503""","=""0.503""","=""4.18""","=""-0.447""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1314582,"=""country""","=""Botswana""","=""BWA""","=""country""","=""Botswana""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.932""","=""0.932""","=""7.21""","=""-0.871""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1314609,"=""country""","=""Botswana""","=""BWA""","=""country""","=""Botswana""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.894""","=""0.894""","=""7.51""","=""-0.861""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1307767,"=""country""","=""Brazil""","=""BRA""","=""country""","=""Brazil""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""46.6""","=""46.6""","=""176""","=""-37.7""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1307776,"=""country""","=""Brazil""","=""BRA""","=""country""","=""Brazil""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""34.3""","=""34.3""","=""129""","=""-27.1""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1307785,"=""country""","=""Brazil""","=""BRA""","=""country""","=""Brazil""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""31.1""","=""31.1""","=""113""","=""-24.5""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1307794,"=""country""","=""Brazil""","=""BRA""","=""country""","=""Brazil""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""18.4""","=""18.4""","=""70.3""","=""-16.1""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303245,"=""country""","=""Brunei Darussalam""","=""BRN""","=""country""","=""Brunei Darussalam""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""2.58""","=""2.58""","=""20.9""","=""-2.23""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303269,"=""country""","=""Brunei Darussalam""","=""BRN""","=""country""","=""Brunei Darussalam""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""3.34""","=""3.34""","=""22.8""","=""-2.88""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303293,"=""country""","=""Brunei Darussalam""","=""BRN""","=""country""","=""Brunei Darussalam""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""3.79""","=""3.79""","=""25.7""","=""-3.06""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303317,"=""country""","=""Brunei Darussalam""","=""BRN""","=""country""","=""Brunei Darussalam""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""3.55""","=""3.55""","=""23""","=""-2.95""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1297082,"=""country""","=""Bulgaria""","=""BGR""","=""country""","=""Bulgaria""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""5.09""","=""5.09""","=""29.4""","=""-4.28""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1297112,"=""country""","=""Bulgaria""","=""BGR""","=""country""","=""Bulgaria""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""4.77""","=""4.77""","=""27.9""","=""-3.89""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1297142,"=""country""","=""Bulgaria""","=""BGR""","=""country""","=""Bulgaria""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""4.58""","=""4.58""","=""29.1""","=""-4.03""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1297172,"=""country""","=""Bulgaria""","=""BGR""","=""country""","=""Bulgaria""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""4.9""","=""4.9""","=""30.2""","=""-4.18""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312188,"=""country""","=""Burkina Faso""","=""BFA""","=""country""","=""Burkina Faso""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""2.18""","=""2.18""","=""12.5""","=""-1.74""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312215,"=""country""","=""Burkina Faso""","=""BFA""","=""country""","=""Burkina Faso""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.64""","=""1.64""","=""10.8""","=""-1.41""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312242,"=""country""","=""Burkina Faso""","=""BFA""","=""country""","=""Burkina Faso""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""2.22""","=""2.22""","=""13.1""","=""-1.81""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312269,"=""country""","=""Burkina Faso""","=""BFA""","=""country""","=""Burkina Faso""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""3.99""","=""3.99""","=""18.2""","=""-3.31""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1311972,"=""country""","=""Burundi""","=""BDI""","=""country""","=""Burundi""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.89""","=""1.89""","=""14.7""","=""-1.45""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1311999,"=""country""","=""Burundi""","=""BDI""","=""country""","=""Burundi""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.02""","=""1.02""","=""8.29""","=""-0.79""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312026,"=""country""","=""Burundi""","=""BDI""","=""country""","=""Burundi""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.71""","=""1.71""","=""11.6""","=""-1.37""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312053,"=""country""","=""Burundi""","=""BDI""","=""country""","=""Burundi""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.71""","=""1.71""","=""9.55""","=""-1.32""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1315464,"=""country""","=""Cabo Verde""","=""CPV""","=""country""","=""Cabo Verde""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.00549""","=""0.00549""","=""0""","=""0""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1315491,"=""country""","=""Cabo Verde""","=""CPV""","=""country""","=""Cabo Verde""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.006""","=""0.006""","=""0""","=""0""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1315518,"=""country""","=""Cabo Verde""","=""CPV""","=""country""","=""Cabo Verde""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.233""","=""0.233""","=""2.37""","=""-0.14""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1315545,"=""country""","=""Cabo Verde""","=""CPV""","=""country""","=""Cabo Verde""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.291""","=""0.291""","=""2.93""","=""-0.19""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1300089,"=""country""","=""Cambodia""","=""KHM""","=""country""","=""Cambodia""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""3.09""","=""3.09""","=""19.4""","=""-2.47""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1300113,"=""country""","=""Cambodia""","=""KHM""","=""country""","=""Cambodia""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""3.36""","=""3.36""","=""17.9""","=""-2.62""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1300137,"=""country""","=""Cambodia""","=""KHM""","=""country""","=""Cambodia""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""3.49""","=""3.49""","=""18""","=""-2.7""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1300161,"=""country""","=""Cambodia""","=""KHM""","=""country""","=""Cambodia""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""3.41""","=""3.41""","=""15""","=""-2.53""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1313820,"=""country""","=""Cameroon""","=""CMR""","=""country""","=""Cameroon""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.753""","=""0.753""","=""4.69""","=""-0.631""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1313847,"=""country""","=""Cameroon""","=""CMR""","=""country""","=""Cameroon""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.588""","=""0.588""","=""3.8""","=""-0.497""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1313874,"=""country""","=""Cameroon""","=""CMR""","=""country""","=""Cameroon""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.711""","=""0.711""","=""4.27""","=""-0.562""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1313901,"=""country""","=""Cameroon""","=""CMR""","=""country""","=""Cameroon""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.732""","=""0.732""","=""4.28""","=""-0.598""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1307102,"=""country""","=""Canada""","=""CAN""","=""country""","=""Canada""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""57.4""","=""57.4""","=""178""","=""-59.3""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1307132,"=""country""","=""Canada""","=""CAN""","=""country""","=""Canada""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""53.8""","=""53.8""","=""177""","=""-55.6""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1307162,"=""country""","=""Canada""","=""CAN""","=""country""","=""Canada""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""35.6""","=""35.6""","=""129""","=""-30.2""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1307192,"=""country""","=""Canada""","=""CAN""","=""country""","=""Canada""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""26.4""","=""26.4""","=""100""","=""-25.3""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1310376,"=""country""","=""Central African Republic""","=""CAF""","=""country""","=""Central African Republic""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""2.88""","=""2.88""","=""13.8""","=""-2.38""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1310403,"=""country""","=""Central African Republic""","=""CAF""","=""country""","=""Central African Republic""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.9""","=""1.9""","=""10.4""","=""-1.58""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1310430,"=""country""","=""Central African Republic""","=""CAF""","=""country""","=""Central African Republic""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.6""","=""1.6""","=""9.72""","=""-1.37""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1310457,"=""country""","=""Central African Republic""","=""CAF""","=""country""","=""Central African Republic""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.2""","=""1.2""","=""7.95""","=""-1.06""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1313040,"=""country""","=""Chad""","=""TCD""","=""country""","=""Chad""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.974""","=""0.974""","=""5.28""","=""-0.781""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
